cell_id,lat,lon,elevation_m,slope_deg,rain_1h,rain_3h,rain_6h,rain_24h,rain_72h,rain_intensity,rain_acceleration,soil_moisture_surface,soil_saturation_index,antecedent_rain_48h,flood_event
15,26.32,91.49,134.0,7.2,1.3,2.86,4.29,2.8,5.04,1.3,0.35,0.481,1.0,0.75,0
15,26.32,91.49,134.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454,0.947,0.0,0
15,26.32,91.49,134.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442,0.92,0.0,0
15,26.32,91.49,134.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432,0.901,0.0,0
15,26.32,91.49,134.0,7.2,1.3,2.86,4.29,1.3,2.34,1.3,0.35,0.425,0.886,0.0,0
15,26.32,91.49,134.0,7.2,0.1,0.22,0.33,0.1,0.18,0.1,0.03,0.412,0.858,0.0,0
15,26.32,91.49,134.0,7.2,0.1,0.22,0.33,0.2,0.36,0.1,0.03,0.405,0.843,0.03,0
15,26.32,91.49,134.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396,0.824,0.0,0
15,26.32,91.49,134.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.802,0.0,0
15,26.32,91.49,134.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,0.777,0.0,0
16,26.32,91.58,142.0,8.0,3.4,7.48,11.22,13.9,25.02,3.4,0.91,0.504,1.0,13.8,1
16,26.32,91.58,142.0,8.0,7.2,15.84,23.76,62.2,111.96,7.2,1.92,0.511,1.0,88.2,1
16,26.32,91.58,142.0,8.0,5.6,12.32,18.48,38.1,68.58,5.6,1.49,0.51,1.0,50.1,1
16,26.32,91.58,142.0,8.0,14.8,32.56,48.84,77.2,138.96,14.8,3.95,0.511,1.0,90.12,1
16,26.32,91.58,142.0,8.0,3.2,7.04,10.56,18.2,32.76,3.2,0.85,0.506,1.0,22.2,1
16,26.32,91.58,142.0,8.0,10.4,22.88,34.32,50.3,90.54,10.4,2.77,0.509,1.0,56.22,1
16,26.32,91.58,142.0,8.0,8.1,17.82,26.73,36.4,65.52,8.1,2.16,0.506,1.0,38.79,1
16,26.32,91.58,142.0,8.0,3.4,7.48,11.22,13.9,25.02,3.4,0.91,0.507,1.0,13.8,1
16,26.32,91.58,142.0,8.0,2.2,4.84,7.26,7.3,13.14,2.2,0.59,0.498,1.0,5.88,1
16,26.32,91.58,142.0,8.0,3.7,8.14,12.21,8.5,15.3,3.7,0.99,0.494,1.0,3.09,1
16,26.32,91.58,142.0,8.0,4.4,9.68,14.52,7.9,14.22,4.4,1.17,0.494,1.0,0.0,1
16,26.32,91.58,142.0,8.0,9.5,20.9,31.35,50.2,90.36,9.5,2.53,0.505,1.0,59.01,1
16,26.32,91.58,142.0,8.0,12.3,27.06,40.59,34.2,61.56,12.3,3.28,0.505,1.0,20.97,1
16,26.32,91.58,142.0,8.0,6.1,13.42,20.13,19.7,35.46,6.1,1.63,0.502,1.0,15.33,1
16,26.32,91.58,142.0,8.0,3.5,7.7,11.55,17.3,31.14,3.5,0.93,0.505,1.0,19.59,1
16,26.32,91.58,142.0,8.0,5.6,12.32,18.48,13.4,24.12,5.6,1.49,0.489,1.0,5.64,1
16,26.32,91.58,142.0,8.0,7.0,15.4,23.1,16.9,30.42,7.0,1.87,0.502,1.0,7.32,1
16,26.32,91.58,142.0,8.0,5.5,12.1,18.15,18.1,32.58,5.5,1.47,0.499,1.0,14.43,1
16,26.32,91.58,142.0,8.0,13.7,30.14,45.21,64.6,116.28,13.7,3.65,0.511,1.0,71.07,1
16,26.32,91.58,142.0,8.0,21.3,46.86,70.29,88.3,158.94,21.3,5.68,0.511,1.0,88.65,1
16,26.32,91.58,142.0,8.0,9.8,21.56,32.34,94.8,170.64,9.8,2.61,0.512,1.0,138.3,1
16,26.32,91.58,142.0,8.0,9.4,20.68,31.02,77.6,139.68,9.4,2.51,0.51,1.0,108.66,1
16,26.32,91.58,142.0,8.0,6.8,14.96,22.44,33.6,60.48,6.8,1.81,0.509,1.0,38.04,1
16,26.32,91.58,142.0,8.0,10.2,22.44,33.66,40.4,72.72,10.2,2.72,0.505,1.0,39.06,1
16,26.32,91.58,142.0,8.0,5.2,11.44,17.16,22.5,40.5,5.2,1.39,0.505,1.0,23.34,1
16,26.32,91.58,142.0,8.0,1.4,3.08,4.62,5.6,10.08,1.4,0.37,0.502,1.0,5.46,1
16,26.32,91.58,142.0,8.0,0.7,1.54,2.31,3.3,5.94,0.7,0.19,0.485,1.0,3.63,1
16,26.32,91.58,142.0,8.0,7.4,16.28,24.42,25.7,46.26,7.4,1.97,0.486,1.0,21.84,1
16,26.32,91.58,142.0,8.0,7.6,16.72,25.08,69.4,124.92,7.6,2.03,0.511,1.0,99.84,1
16,26.32,91.58,142.0,8.0,6.0,13.2,19.8,53.3,95.94,6.0,1.6,0.508,1.0,76.14,1
16,26.32,91.58,142.0,8.0,38.6,84.92,127.38,237.9,428.22,38.6,10.29,0.514,1.0,300.84,1
16,26.32,91.58,142.0,8.0,28.6,62.92,94.38,107.4,193.32,28.6,7.63,0.513,1.0,98.94,1
16,26.32,91.58,142.0,8.0,3.4,7.48,11.22,24.8,44.64,3.4,0.91,0.509,1.0,33.42,1
16,26.32,91.58,142.0,8.0,16.3,35.86,53.79,26.1,46.98,16.3,4.35,0.499,1.0,0.0,1
16,26.32,91.58,142.0,8.0,3.7,8.14,12.21,6.7,12.06,3.7,0.99,0.499,1.0,0.0,1
16,26.32,91.58,142.0,8.0,3.6,7.92,11.88,4.8,8.64,3.6,0.96,0.485,1.0,0.0,1
16,26.32,91.58,142.0,8.0,1.3,2.86,4.29,5.0,9.0,1.3,0.35,0.473,0.985,4.71,1
16,26.32,91.58,142.0,8.0,0.7,1.54,2.31,1.0,1.8,0.7,0.19,0.437,0.909,0.0,1
16,26.32,91.58,142.0,8.0,1.0,2.2,3.3,3.6,6.48,1.0,0.27,0.424,0.883,3.18,1
16,26.32,91.58,142.0,8.0,0.3,0.66,0.99,1.2,2.16,0.3,0.08,0.46,0.958,1.17,1
16,26.32,91.58,142.0,8.0,0.9,1.98,2.97,1.8,3.24,0.9,0.24,0.441,0.92,0.27,1
16,26.32,91.58,142.0,8.0,1.9,4.18,6.27,6.6,11.88,1.9,0.51,0.442,0.92,5.61,1
16,26.32,91.58,142.0,8.0,2.9,6.38,9.57,16.6,29.88,2.9,0.77,0.495,1.0,20.31,1
16,26.32,91.58,142.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.676,0.0,0
16,26.32,91.58,142.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315,0.656,0.0,0
16,26.32,91.58,142.0,8.0,0.2,0.44,0.66,0.4,0.72,0.2,0.05,0.323,0.672,0.06,0
16,26.32,91.58,142.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.649,0.0,0
16,26.32,91.58,142.0,8.0,0.1,0.22,0.33,0.2,0.36,0.1,0.03,0.305,0.636,0.03,0
16,26.32,91.58,142.0,8.0,2.4,5.28,7.92,3.8,6.84,2.4,0.64,0.323,0.673,0.0,0
16,26.32,91.58,142.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.618,0.0,0
16,26.32,91.58,142.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.602,0.0,0
16,26.32,91.58,142.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.592,0.0,0
16,26.32,91.58,142.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.589,0.0,0
16,26.32,91.58,142.0,8.0,0.7,1.54,2.31,1.4,2.52,0.7,0.19,0.476,0.991,0.21,0
16,26.32,91.58,142.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.947,0.0,0
16,26.32,91.58,142.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442,0.921,0.0,0
16,26.32,91.58,142.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.903,0.0,0
16,26.32,91.58,142.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422,0.88,0.0,0
16,26.32,91.58,142.0,8.0,0.2,0.44,0.66,0.4,0.72,0.2,0.05,0.413,0.86,0.06,0
16,26.32,91.58,142.0,8.0,0.2,0.44,0.66,0.4,0.72,0.2,0.05,0.405,0.844,0.06,0
16,26.32,91.58,142.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396,0.825,0.0,0
16,26.32,91.58,142.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.802,0.0,0
16,26.32,91.58,142.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.374,0.778,0.0,0
17,26.32,91.67,150.0,8.8,6.7,14.74,22.11,17.3,31.14,6.7,1.79,0.505,1.0,9.03,1
17,26.32,91.67,150.0,8.8,11.1,24.42,36.63,66.9,120.42,11.1,2.96,0.513,1.0,83.79,1
17,26.32,91.67,150.0,8.8,7.9,17.38,26.07,47.6,85.68,7.9,2.11,0.509,1.0,59.61,1
17,26.32,91.67,150.0,8.8,9.9,21.78,32.67,74.9,134.82,9.9,2.64,0.51,1.0,102.15,1
17,26.32,91.67,150.0,8.8,5.4,11.88,17.82,25.3,45.54,5.4,1.44,0.503,1.0,27.72,1
17,26.32,91.67,150.0,8.8,7.4,16.28,24.42,44.5,80.1,7.4,1.97,0.506,1.0,55.68,1
17,26.32,91.67,150.0,8.8,7.8,17.16,25.74,38.7,69.66,7.8,2.08,0.505,1.0,43.92,1
17,26.32,91.67,150.0,8.8,2.0,4.4,6.6,9.2,16.56,2.0,0.53,0.506,1.0,9.96,1
17,26.32,91.67,150.0,8.8,4.0,8.8,13.2,10.2,18.36,4.0,1.07,0.495,1.0,5.16,1
17,26.32,91.67,150.0,8.8,3.3,7.26,10.89,7.7,13.86,3.3,0.88,0.491,1.0,2.97,1
17,26.32,91.67,150.0,8.8,5.3,11.66,17.49,9.6,17.28,5.3,1.41,0.49,1.0,0.0,1
17,26.32,91.67,150.0,8.8,7.5,16.5,24.75,40.5,72.9,7.5,2.0,0.508,1.0,48.15,1
17,26.32,91.67,150.0,8.8,11.0,24.2,36.3,35.1,63.18,11.0,2.93,0.501,1.0,26.88,1
17,26.32,91.67,150.0,8.8,5.7,12.54,18.81,19.0,34.2,5.7,1.52,0.502,1.0,15.39,1
17,26.32,91.67,150.0,8.8,4.0,8.8,13.2,13.9,25.02,4.0,1.07,0.502,1.0,11.82,1
17,26.32,91.67,150.0,8.8,4.8,10.56,15.84,13.1,23.58,4.8,1.28,0.486,1.0,7.74,1
17,26.32,91.67,150.0,8.8,8.2,18.04,27.06,17.3,31.14,8.2,2.19,0.499,1.0,4.08,1
17,26.32,91.67,150.0,8.8,4.8,10.56,15.84,19.3,34.74,4.8,1.28,0.502,1.0,18.9,1
17,26.32,91.67,150.0,8.8,13.7,30.14,45.21,59.2,106.56,13.7,3.65,0.51,1.0,61.35,1
17,26.32,91.67,150.0,8.8,20.9,45.98,68.97,77.3,139.14,20.9,5.57,0.509,1.0,70.17,1
17,26.32,91.67,150.0,8.8,21.5,47.3,70.95,127.8,230.04,21.5,5.73,0.513,1.0,159.09,1
17,26.32,91.67,150.0,8.8,8.8,19.36,29.04,69.8,125.64,8.8,2.35,0.511,1.0,96.6,1
17,26.32,91.67,150.0,8.8,9.0,19.8,29.7,33.3,59.94,9.0,2.4,0.51,1.0,30.24,1
17,26.32,91.67,150.0,8.8,6.8,14.96,22.44,33.2,59.76,6.8,1.81,0.505,1.0,37.32,1
17,26.32,91.67,150.0,8.8,4.7,10.34,15.51,25.2,45.36,4.7,1.25,0.506,1.0,29.85,1
17,26.32,91.67,150.0,8.8,2.3,5.06,7.59,8.8,15.84,2.3,0.61,0.503,1.0,8.25,1
17,26.32,91.67,150.0,8.8,0.4,0.88,1.32,2.4,4.32,0.4,0.11,0.482,1.0,3.0,1
17,26.32,91.67,150.0,8.8,14.9,32.78,49.17,38.5,69.3,14.9,3.97,0.497,1.0,20.13,1
17,26.32,91.67,150.0,8.8,6.9,15.18,22.77,61.2,110.16,6.9,1.84,0.511,1.0,87.39,1
17,26.32,91.67,150.0,8.8,5.4,11.88,17.82,52.7,94.86,5.4,1.44,0.508,1.0,77.04,1
17,26.32,91.67,150.0,8.8,34.0,74.8,112.2,216.5,389.7,34.0,9.07,0.512,1.0,277.5,1
17,26.32,91.67,150.0,8.8,35.9,78.98,118.47,125.6,226.08,35.9,9.57,0.512,1.0,107.61,1
17,26.32,91.67,150.0,8.8,5.2,11.44,17.16,32.7,58.86,5.2,1.39,0.508,1.0,41.7,1
17,26.32,91.67,150.0,8.8,8.3,18.26,27.39,17.7,31.86,8.3,2.21,0.502,1.0,4.47,1
17,26.32,91.67,150.0,8.8,3.0,6.6,9.9,5.2,9.36,3.0,0.8,0.498,1.0,0.0,1
17,26.32,91.67,150.0,8.8,1.2,2.64,3.96,2.2,3.96,1.2,0.32,0.482,1.0,0.0,1
17,26.32,91.67,150.0,8.8,1.2,2.64,3.96,3.5,6.3,1.2,0.32,0.464,0.966,2.34,1
17,26.32,91.67,150.0,8.8,0.9,1.98,2.97,1.2,2.16,0.9,0.24,0.433,0.902,0.0,1
17,26.32,91.67,150.0,8.8,0.6,1.32,1.98,1.7,3.06,0.6,0.16,0.427,0.89,1.08,1
17,26.32,91.67,150.0,8.8,0.2,0.44,0.66,0.7,1.26,0.2,0.05,0.45,0.938,0.6,1
17,26.32,91.67,150.0,8.8,0.6,1.32,1.98,1.6,2.88,0.6,0.16,0.437,0.91,0.9,1
17,26.32,91.67,150.0,8.8,1.9,4.18,6.27,8.1,14.58,1.9,0.51,0.442,0.92,8.31,1
17,26.32,91.67,150.0,8.8,2.4,5.28,7.92,14.5,26.1,2.4,0.64,0.492,1.0,18.18,1
17,26.32,91.67,150.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.663,0.0,0
17,26.32,91.67,150.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.641,0.0,0
17,26.32,91.67,150.0,8.8,0.4,0.88,1.32,0.7,1.26,0.4,0.11,0.304,0.632,0.0,0
17,26.32,91.67,150.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.611,0.0,0
17,26.32,91.67,150.0,8.8,0.6,1.32,1.98,0.7,1.26,0.6,0.16,0.29,0.604,0.0,0
17,26.32,91.67,150.0,8.8,4.7,10.34,15.51,4.8,8.64,4.7,1.25,0.311,0.648,0.0,0
17,26.32,91.67,150.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.583,0.0,0
17,26.32,91.67,150.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274,0.57,0.0,0
17,26.32,91.67,150.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.561,0.0,0
17,26.32,91.67,150.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.558,0.0,0
17,26.32,91.67,150.0,8.8,0.2,0.44,0.66,0.7,1.26,0.2,0.05,0.464,0.967,0.6,0
17,26.32,91.67,150.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.927,0.0,0
17,26.32,91.67,150.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.895,0.0,0
17,26.32,91.67,150.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418,0.871,0.0,0
17,26.32,91.67,150.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407,0.847,0.0,0
17,26.32,91.67,150.0,8.8,0.6,1.32,1.98,0.9,1.62,0.6,0.16,0.398,0.829,0.0,0
17,26.32,91.67,150.0,8.8,0.1,0.22,0.33,0.2,0.36,0.1,0.03,0.384,0.799,0.03,0
17,26.32,91.67,150.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372,0.776,0.0,0
17,26.32,91.67,150.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361,0.753,0.0,0
17,26.32,91.67,150.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349,0.727,0.0,0
18,26.32,91.76,158.0,9.600000000000001,6.5,14.3,21.45,29.7,53.46,6.5,1.73,0.503,1.0,32.01,1
18,26.32,91.76,158.0,9.600000000000001,17.6,38.72,58.08,71.5,128.7,17.6,4.69,0.511,1.0,70.62,1
18,26.32,91.76,158.0,9.600000000000001,12.2,26.84,40.26,57.8,104.04,12.2,3.25,0.51,1.0,63.78,1
18,26.32,91.76,158.0,9.600000000000001,9.8,21.56,32.34,66.7,120.06,9.8,2.61,0.511,1.0,87.72,1
18,26.32,91.76,158.0,9.600000000000001,2.2,4.84,7.26,14.3,25.74,2.2,0.59,0.504,1.0,18.48,1
18,26.32,91.76,158.0,9.600000000000001,10.3,22.66,33.99,46.2,83.16,10.3,2.75,0.505,1.0,49.17,1
18,26.32,91.76,158.0,9.600000000000001,6.7,14.74,22.11,30.2,54.36,6.7,1.79,0.504,1.0,32.25,1
18,26.32,91.76,158.0,9.600000000000001,3.8,8.36,12.54,12.8,23.04,3.8,1.01,0.504,1.0,10.5,1
18,26.32,91.76,158.0,9.600000000000001,5.7,12.54,18.81,10.1,18.18,5.7,1.52,0.498,1.0,0.0,1
18,26.32,91.76,158.0,9.600000000000001,3.9,8.58,12.87,8.3,14.94,3.9,1.04,0.491,1.0,2.07,1
18,26.32,91.76,158.0,9.600000000000001,6.2,13.64,20.46,17.9,32.22,6.2,1.65,0.496,1.0,11.76,1
18,26.32,91.76,158.0,9.600000000000001,6.7,14.74,22.11,33.7,60.66,6.7,1.79,0.51,1.0,38.55,1
18,26.32,91.76,158.0,9.600000000000001,18.5,40.7,61.05,35.7,64.26,18.5,4.93,0.501,1.0,3.21,1
18,26.32,91.76,158.0,9.600000000000001,9.5,20.9,31.35,26.6,47.88,9.5,2.53,0.498,1.0,16.53,1
18,26.32,91.76,158.0,9.600000000000001,2.0,4.4,6.6,10.2,18.36,2.0,0.53,0.506,1.0,11.76,1
18,26.32,91.76,158.0,9.600000000000001,2.9,6.38,9.57,10.4,18.72,2.9,0.77,0.497,1.0,9.15,1
18,26.32,91.76,158.0,9.600000000000001,8.2,18.04,27.06,16.5,29.7,8.2,2.19,0.499,1.0,2.64,1
18,26.32,91.76,158.0,9.600000000000001,3.9,8.58,12.87,17.3,31.14,3.9,1.04,0.498,1.0,18.27,1
18,26.32,91.76,158.0,9.600000000000001,10.6,23.32,34.98,42.4,76.32,10.6,2.83,0.509,1.0,41.34,1
18,26.32,91.76,158.0,9.600000000000001,18.2,40.04,60.06,72.2,129.96,18.2,4.85,0.51,1.0,69.9,1
18,26.32,91.76,158.0,9.600000000000001,10.6,23.32,34.98,96.0,172.8,10.6,2.83,0.513,1.0,137.82,1
18,26.32,91.76,158.0,9.600000000000001,9.2,20.24,30.36,57.1,102.78,9.2,2.45,0.513,1.0,72.42,1
18,26.32,91.76,158.0,9.600000000000001,9.0,19.8,29.7,29.8,53.64,9.0,2.4,0.509,1.0,23.94,1
18,26.32,91.76,158.0,9.600000000000001,7.5,16.5,24.75,27.7,49.86,7.5,2.0,0.509,1.0,25.11,1
18,26.32,91.76,158.0,9.600000000000001,6.0,13.2,19.8,25.1,45.18,6.0,1.6,0.505,1.0,25.38,1
18,26.32,91.76,158.0,9.600000000000001,3.0,6.6,9.9,10.1,18.18,3.0,0.8,0.499,1.0,8.28,1
18,26.32,91.76,158.0,9.600000000000001,2.3,5.06,7.59,5.2,9.36,2.3,0.61,0.488,1.0,1.77,1
18,26.32,91.76,158.0,9.600000000000001,6.5,14.3,21.45,21.3,38.34,6.5,1.73,0.502,1.0,16.89,1
18,26.32,91.76,158.0,9.600000000000001,8.0,17.6,26.4,56.3,101.34,8.0,2.13,0.51,1.0,74.94,1
18,26.32,91.76,158.0,9.600000000000001,5.2,11.44,17.16,54.3,97.74,5.2,1.39,0.51,1.0,80.58,1
18,26.32,91.76,158.0,9.600000000000001,29.8,65.56,98.34,182.9,329.22,29.8,7.95,0.512,1.0,230.88,1
18,26.32,91.76,158.0,9.600000000000001,26.4,58.08,87.12,136.2,245.16,26.4,7.04,0.513,1.0,158.04,1
18,26.32,91.76,158.0,9.600000000000001,6.2,13.64,20.46,38.8,69.84,6.2,1.65,0.508,1.0,49.38,1
18,26.32,91.76,158.0,9.600000000000001,2.9,6.38,9.57,9.8,17.64,2.9,0.77,0.504,1.0,8.07,1
18,26.32,91.76,158.0,9.600000000000001,2.0,4.4,6.6,6.9,12.42,2.0,0.53,0.502,1.0,5.82,1
18,26.32,91.76,158.0,9.600000000000001,0.5,1.1,1.65,3.0,5.4,0.5,0.13,0.486,1.0,3.75,1
18,26.32,91.76,158.0,9.600000000000001,0.9,1.98,2.97,3.2,5.76,0.9,0.24,0.468,0.974,2.79,1
18,26.32,91.76,158.0,9.600000000000001,0.5,1.1,1.65,1.6,2.88,0.5,0.13,0.436,0.908,1.23,1
18,26.32,91.76,158.0,9.600000000000001,4.9,10.78,16.17,9.7,17.46,4.9,1.31,0.438,0.913,1.29,1
18,26.32,91.76,158.0,9.600000000000001,0.1,0.22,0.33,0.4,0.72,0.1,0.03,0.425,0.885,0.39,1
18,26.32,91.76,158.0,9.600000000000001,0.4,0.88,1.32,1.1,1.98,0.4,0.11,0.427,0.889,0.66,1
18,26.32,91.76,158.0,9.600000000000001,1.0,2.2,3.3,6.0,10.8,1.0,0.27,0.437,0.911,7.5,1
18,26.32,91.76,158.0,9.600000000000001,2.8,6.16,9.24,12.5,22.5,2.8,0.75,0.494,1.0,13.26,1
18,26.32,91.76,158.0,9.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.645,0.0,0
18,26.32,91.76,158.0,9.600000000000001,0.3,0.66,0.99,0.3,0.54,0.3,0.08,0.297,0.619,0.0,0
18,26.32,91.76,158.0,9.600000000000001,0.4,0.88,1.32,0.9,1.62,0.4,0.11,0.29,0.605,0.3,0
18,26.32,91.76,158.0,9.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279,0.581,0.0,0
18,26.32,91.76,158.0,9.600000000000001,0.3,0.66,0.99,0.6,1.08,0.3,0.08,0.275,0.574,0.09,0
18,26.32,91.76,158.0,9.600000000000001,7.8,17.16,25.74,8.2,14.76,7.8,2.08,0.312,0.65,0.0,0
18,26.32,91.76,158.0,9.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.561,0.0,0
18,26.32,91.76,158.0,9.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262,0.546,0.0,0
18,26.32,91.76,158.0,9.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.533,0.0,0
18,26.32,91.76,158.0,9.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.526,0.0,0
18,26.32,91.76,158.0,9.600000000000001,0.1,0.22,0.33,0.3,0.54,0.1,0.03,0.469,0.977,0.21,0
18,26.32,91.76,158.0,9.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448,0.934,0.0,0
18,26.32,91.76,158.0,9.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431,0.898,0.0,0
18,26.32,91.76,158.0,9.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418,0.871,0.0,0
18,26.32,91.76,158.0,9.600000000000001,1.4,3.08,4.62,1.4,2.52,1.4,0.37,0.411,0.857,0.0,0
18,26.32,91.76,158.0,9.600000000000001,0.6,1.32,1.98,0.9,1.62,0.6,0.16,0.4,0.832,0.0,0
18,26.32,91.76,158.0,9.600000000000001,0.2,0.44,0.66,0.2,0.36,0.2,0.05,0.384,0.801,0.0,0
18,26.32,91.76,158.0,9.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372,0.775,0.0,0
18,26.32,91.76,158.0,9.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.751,0.0,0
18,26.32,91.76,158.0,9.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.722,0.0,0
19,26.32,91.85,166.0,10.4,8.1,17.82,26.73,40.4,72.72,8.1,2.16,0.507,1.0,45.99,1
19,26.32,91.85,166.0,10.4,15.2,33.44,50.16,65.7,118.26,15.2,4.05,0.511,1.0,68.1,1
19,26.32,91.85,166.0,10.4,12.5,27.5,41.25,67.1,120.78,12.5,3.33,0.508,1.0,79.53,1
19,26.32,91.85,166.0,10.4,11.0,24.2,36.3,61.8,111.24,11.0,2.93,0.513,1.0,74.94,1
19,26.32,91.85,166.0,10.4,1.8,3.96,5.94,8.1,14.58,1.8,0.48,0.503,1.0,8.64,1
19,26.32,91.85,166.0,10.4,17.3,38.06,57.09,41.6,74.88,17.3,4.61,0.505,1.0,17.79,1
19,26.32,91.85,166.0,10.4,6.3,13.86,20.79,28.6,51.48,6.3,1.68,0.507,1.0,30.69,1
19,26.32,91.85,166.0,10.4,9.2,20.24,30.36,22.0,39.6,9.2,2.45,0.504,1.0,9.24,1
19,26.32,91.85,166.0,10.4,8.1,17.82,26.73,17.0,30.6,8.1,2.16,0.499,1.0,3.87,1
19,26.32,91.85,166.0,10.4,0.6,1.32,1.98,2.3,4.14,0.6,0.16,0.487,1.0,2.16,1
19,26.32,91.85,166.0,10.4,7.4,16.28,24.42,17.4,31.32,7.4,1.97,0.497,1.0,6.9,1
19,26.32,91.85,166.0,10.4,5.1,11.22,16.83,34.7,62.46,5.1,1.36,0.509,1.0,45.63,1
19,26.32,91.85,166.0,10.4,21.8,47.96,71.94,34.9,62.82,21.8,5.81,0.497,1.0,0.0,1
19,26.32,91.85,166.0,10.4,6.7,14.74,22.11,30.4,54.72,6.7,1.79,0.499,1.0,32.61,1
19,26.32,91.85,166.0,10.4,2.0,4.4,6.6,9.0,16.2,2.0,0.53,0.503,1.0,9.6,1
19,26.32,91.85,166.0,10.4,4.0,8.8,13.2,10.9,19.62,4.0,1.07,0.499,1.0,6.42,1
19,26.32,91.85,166.0,10.4,7.4,16.28,24.42,16.5,29.7,7.4,1.97,0.499,1.0,5.28,1
19,26.32,91.85,166.0,10.4,3.7,8.14,12.21,17.6,31.68,3.7,0.99,0.502,1.0,19.47,1
19,26.32,91.85,166.0,10.4,7.8,17.16,25.74,43.5,78.3,7.8,2.08,0.507,1.0,52.56,1
19,26.32,91.85,166.0,10.4,14.6,32.12,48.18,70.7,127.26,14.6,3.89,0.509,1.0,79.08,1
19,26.32,91.85,166.0,10.4,10.8,23.76,35.64,82.7,148.86,10.8,2.88,0.51,1.0,113.22,1
19,26.32,91.85,166.0,10.4,5.3,11.66,17.49,39.4,70.92,5.3,1.41,0.512,1.0,53.43,1
19,26.32,91.85,166.0,10.4,7.4,16.28,24.42,26.9,48.42,7.4,1.97,0.511,1.0,24.0,1
19,26.32,91.85,166.0,10.4,6.0,13.2,19.8,26.7,48.06,6.0,1.6,0.507,1.0,28.26,1
19,26.32,91.85,166.0,10.4,5.5,12.1,18.15,24.7,44.46,5.5,1.47,0.502,1.0,26.31,1
19,26.32,91.85,166.0,10.4,4.6,10.12,15.18,13.9,25.02,4.6,1.23,0.502,1.0,9.84,1
19,26.32,91.85,166.0,10.4,3.2,7.04,10.56,9.0,16.2,3.2,0.85,0.491,1.0,5.64,1
19,26.32,91.85,166.0,10.4,4.6,10.12,15.18,10.9,19.62,4.6,1.23,0.503,1.0,4.44,1
